Course Id,Category,Sub-Category,Rating,Instructors.
410,Personal Development,Personal Development,,Daniel Moorer
412,Social Sciences,Education,,JoLynn Fiorentino
412,Social Sciences,Education,,Jenniffer Bleakley
413,Data Science,Machine Learning,,Jimeng Sun
492,Computer Science,Software Development,,Rav Ahuja
492,Computer Science,Software Development,, Antonio Cangiano
492,Computer Science,Software Development,, Joseph Santarcangelo
1020,Data Science,Probability and Statistics,4.4,Brian Caffo
1028,Data Science,Probability and Statistics,4.2,Jeff Leek
1069,Data Science,Data Analysis,4.4,Brian Caffo
1081,Data Science,Data Analysis,4.2,Laura K. Wiley
1091,Health,Basic Science,4.2,Ravi Iyengar
1180,Data Science,Probability and Statistics,4.3,Brian Caffo
1294,Health,Psychology,4.4,Claire Robertson-Kraft
1409,Data Science,Data Analysis,4.4,Laura K. Wiley
1478,Data Science,Probability and Statistics,4.2,Brian Caffo
1541,Data Science,Data Analysis,4,Liliana Florea
1611,Data Science,Data Analysis,4.2,Frauke Kreuter
1840,Health,Psychology,,Frauke Kreuter
1945,Data Science,Data Analysis,4.3,Mihaela Pertea
1988,Information Technology,Security,5,Herbert J. Mattord
2255,Data Science,Data Analysis,3.8,Richard Valliant
2269,Health,Health Informatics,,Laura K. Wiley
2290,Data Science,Data Analysis,3.5,Laura K. Wiley
2292,Health,Health Informatics,4.2,Harold P. Lehmann
2312,Data Science,Probability and Statistics,4.4,Brian Caffo
2630,Data Science,Probability and Statistics,4.4,Brian Caffo
2678,Data Science,Data Analysis,4.2,Richard Valliant
2734,Math and Logic,Math and Logic,4.4,Brian Caffo
2751,Data Science,Data Analysis,3.9,Kasper Daniel Hansen
2782,Data Science,Probability and Statistics,4.2,Brian Caffo
0,Data Science,Machine Learning,4.9,Andrew Ng
0,Data Science,Machine Learning,4.9,Eddy Shyu
0,Data Science,Machine Learning,4.9,Aarti Bagul
0,Data Science,Machine Learning,4.9,Geoff Ladwig
4,Data Science,Machine Learning,4.9,Andrew Ng
4,Data Science,Machine Learning,4.9,Kian Katanforoosh
4,Data Science,Machine Learning,4.9,Younes Bensouda Mourri
63,Language Learning,Learning English,4.9,Emilia Gracia
63,Language Learning,Learning English,4.9,Dr. Justin Shewell
63,Language Learning,Learning English,4.9,Andrea Mürau Haraway
63,Language Learning,Learning English,4.9,Dr. Shane Dixon
63,Language Learning,Learning English,4.9,Jessica Cinco
83,Arts and Humanities,Music and Art,4.9,John P. Kellogg
83,Arts and Humanities,Music and Art,4.9,Stephen Webber
83,Arts and Humanities,Music and Art,4.9,Dr. E. Michael Harrington
83,Arts and Humanities,Music and Art,4.9,Chrissy Tignor
114,Data Science,Data Analysis,4.9,Oktay Urcan
114,Data Science,Data Analysis,4.9,Kevin Hartman
114,Data Science,Data Analysis,4.9,Ronald Guymon
114,Data Science,Data Analysis,4.9,Ashish Khandelwal
114,Data Science,Data Analysis,4.9,Douglas B. Laney
158,Health,Basic Science,4.9,Laura S. Kabiri
179,Language Learning,Learning English,4.9,Jessica Cinco
179,Language Learning,Learning English,4.9,Dr. Shane Dixon
179,Language Learning,Learning English,4.9,Dr. Justin Shewell
193,Data Science,Data Analysis,4.9,Don Boyes
226,Data Science,Data Analysis,4.9,Collin Paschall
234,Health,Basic Science,4.9,Kenneth J. Pienta
234,Health,Basic Science,4.9,Jelani Zarif
234,Health,Basic Science,4.9,Sarah Amend
234,Health,Basic Science,4.9,Haley Axelrod
234,Health,Basic Science,4.9,Kenneth Valkenburg
298,Social Sciences,Law,4.9,Christopher Millard
298,Social Sciences,Law,4.9,Chris Reed
298,Social Sciences,Law,4.9,Johan David Michels
298,Social Sciences,Law,4.9,Ian Walden
298,Social Sciences,Law,4.9,Dimitra Kamarinou
298,Social Sciences,Law,4.9,Jessica Shurson
298,Social Sciences,Law,4.9,Vasiliki Koukoulioti
304,Arts and Humanities,Music and Art,4.9,George W. Russell
304,Arts and Humanities,Music and Art,4.9, Jr.
307,Math and Logic,Math and Logic,4.9,Jeffrey R. Chasnov
345,Social Sciences,Law,4.9,Hans Henrik Lidgard
345,Social Sciences,Law,4.9,Xavier Groussot
345,Social Sciences,Law,4.9,Julian Nowag
345,Social Sciences,Law,4.9,Anna Wiberg
345,Social Sciences,Law,4.9,Eduardo Gill Pedro
345,Social Sciences,Law,4.9,Angelica Ericsson
345,Social Sciences,Law,4.9,Magnus Schmauch
345,Social Sciences,Law,4.9,Annegret Engel
345,Social Sciences,Law,4.9,Mia Rönnmar
345,Social Sciences,Law,4.9,Cécile Brokelind
345,Social Sciences,Law,4.9,Sanja Bogojevic
345,Social Sciences,Law,4.9,Michael Bogdan
345,Social Sciences,Law,4.9,Niklas Arvidsson
345,Social Sciences,Law,4.9,Jörgen Hettne
345,Social Sciences,Law,4.9,Justin Pierce
345,Social Sciences,Law,4.9,Ulf Maunsbach
535,Health,Psychology,4.9,Alan E. Kazdin
602,Health,Animal Health,4.9,Claudia Sonder
734,Health,Research,4.9,Leonard E. White
821,Health,Psychology,4.9,Martin E.P. Seligman
824,Health,Basic Science,4.9,Philip John Currie
873,Health,Public Health,4.9,Emily Gurley
956,Health,Nutrition,4.9,Maya Adam
962,Health,Animal Health,4.9,Chris J. Mortensen
1411,Health,Psychology,4.9,Martin E.P. Seligman
1417,Arts and Humanities,Music and Art,4.9,George W. Russell
1658,Health,Basic Science,4.9,Kenneth J. Pienta
1780,Arts and Humanities,Music and Art,4.9,John P. Kellogg
1862,Health,Psychology,4.9,Karen Reivich
2054,Arts and Humanities,Music and Art,4.9,John P. Kellogg
2085,Health,Patient Care,4.9,Mary Kohn
2127,Health,Nutrition,4.9,Maya Adam
2536,Health,Patient Care,4.9,Amy Taylor
2623,Arts and Humanities,Music and Art,4.9,George W. Russell
2802,Arts and Humanities,Music and Art,4.9,George W. Russell
13,Information Technology,Cloud Computing,4.5,Rav Ahuja
13,Information Technology,Cloud Computing,4.5,Upkar Lidder
13,Information Technology,Cloud Computing,4.5,Michelle Saltoun
13,Information Technology,Cloud Computing,4.5,Sachin Jambur
20,Computer Science,Algorithms,4.5,Luis Serrano
20,Computer Science,Algorithms,4.5,Elena Sanina
20,Computer Science,Algorithms,4.5,Anshuman Singh
20,Computer Science,Algorithms,4.5,Magdalena Bouza
28,Data Science,Data Analysis,4.5,Sadie St. Lawrence
28,Data Science,Data Analysis,4.5,Katrina Glaeser Poole
28,Data Science,Data Analysis,4.5,Brooke Wenig
28,Data Science,Data Analysis,4.5,Conor Murphy
28,Data Science,Data Analysis,4.5,Don Noxon
38,Data Science,Data Analysis,4.5,Jeff Leek
38,Data Science,Data Analysis,4.5,Roger D. Peng
38,Data Science,Data Analysis,4.5,Brian Caffo
56,Data Science,Data Analysis,4.5,Desiree' Abbott
56,Data Science,Data Analysis,4.5,Govind Acharya
56,Data Science,Data Analysis,4.5,Hunter Whitney
56,Data Science,Data Analysis,4.5,Suk S. Brar
59,Data Science,Data Analysis,4.5,Christopher Brooks
59,Data Science,Data Analysis,4.5,Kevyn Collins-Thompson
59,Data Science,Data Analysis,4.5,V. G. Vinod Vydiswaran
59,Data Science,Data Analysis,4.5,Daniel Romero
96,Data Science,Data Analysis,4.5,Yan Luo
96,Data Science,Data Analysis,4.5,Rav Ahuja
96,Data Science,Data Analysis,4.5,Tiffany Zhu
96,Data Science,Data Analysis,4.5,Yiwen Li
96,Data Science,Data Analysis,4.5,Gabriela de Queiroz
96,Data Science,Data Analysis,4.5,Saishruthi Swaminathan
96,Data Science,Data Analysis,4.5,Jeff Grossman
109,Computer Science,Design and Product,4.5,Nancy Wang
161,Physical Science and Engineering,Electrical Engineering,4.5,Timothy Scherr
161,Physical Science and Engineering,Electrical Engineering,4.5,Benjamin Spriggs
180,Computer Science,Algorithms,4.5,Alexander S. Kulikov
180,Computer Science,Algorithms,4.5,Michael Levin
180,Computer Science,Algorithms,4.5,Владимир Подольский
180,Computer Science,Algorithms,4.5,Michael Levin
208,Math and Logic,Math and Logic,4.5,Jane Wall
208,Math and Logic,Math and Logic,4.5,James Bird
219,Computer Science,Design and Product,4.5,Scott  Klemmer
219,Computer Science,Design and Product,4.5,Elizabeth Gerber
219,Computer Science,Design and Product,4.5,Jacob O. Wobbrock
241,Data Science,Data Analysis,4.5,Ilkay Altintas
241,Data Science,Data Analysis,4.5,Amarnath Gupta
241,Data Science,Data Analysis,4.5,Mai Nguyen
244,Data Science,Machine Learning,4.5,John C. Hart
244,Data Science,Machine Learning,4.5,ChengXiang Zhai
244,Data Science,Machine Learning,4.5,Jiawei Han
257,Computer Science,Software Development,4.5,Aspen Olmsted
263,Data Science,Data Analysis,4.5,Jeff Leek
263,Data Science,Data Analysis,4.5,Brian Caffo
263,Data Science,Data Analysis,4.5,Roger D. Peng
270,Data Science,Data Analysis,4.5,Michael Mannino
270,Data Science,Data Analysis,4.5,Jahangir Karimi
301,Computer Science,Mobile and Web Development,4.5,Dr. Jerry Roth
301,Computer Science,Mobile and Web Development,4.5,Dr. Julie L. Johnson
301,Computer Science,Mobile and Web Development,4.5,Michael Walker
301,Computer Science,Mobile and Web Development,4.5,Dr. Douglas C. Schmidt
301,Computer Science,Mobile and Web Development,4.5,Dr. Jules White
315,Information Technology,Security,4.5,Howard Poston
328,Health,Health Informatics,4.5,Brian Paciotti
328,Health,Health Informatics,4.5,Doug Berman
333,Data Science,Data Analysis,4.5,Kate Sullivan
333,Data Science,Data Analysis,4.5,Emma Freeman
333,Data Science,Data Analysis,4.5,Mark Roepke
333,Data Science,Data Analysis,4.5,Kevin Coyle
334,Health,Healthcare Management,4.5,Stephen T Parente
334,Health,Healthcare Management,4.5,Dr. Rahul Koranne
334,Health,Healthcare Management,4.5,Eric Barrette
339,Health,Basic Science,4.5,Sophie Rutschmann
339,Health,Basic Science,4.5,Malgorzata (Maggie) Trela
342,Computer Science,Software Development,4.5,Google Cloud Training
353,Data Science,Data Analysis,4.5,Jane Wall
353,Data Science,Data Analysis,4.5,Bobby Schnabel
353,Data Science,Data Analysis,4.5,Al Pisano
353,Data Science,Data Analysis,4.5,Danielle Szafir
360,Computer Science,Design and Product,4.5,Aric Rindfleisch
360,Computer Science,Design and Product,4.5,Vishal Sachdev
360,Computer Science,Design and Product,4.5,Jeffrey Smith
360,Computer Science,Design and Product,4.5,Matthew Griffin
360,Computer Science,Design and Product,4.5,Alex Larson
364,Arts and Humanities,Music and Art,4.5,Andrew Dennis
364,Arts and Humanities,Music and Art,4.5,Ricardo Guimaraes
529,Health,Public Health,4.5,Stan Deresinski
1216,Data Science,Data Analysis,4.5,Jeff Leek
1228,Health,Healthcare Management,4.5,Margaret Kilduff
1297,Health,Psychology,4.5,Frederick Conrad
1351,Health,Basic Science,4.5,Avi Ma’ayan
1386,Health,Research,4.5,Marc Birtwistle
1602,Data Science,Machine Learning,4.5,Jeff Leek
1646,Health,Health Informatics,4.5,Harold P. Lehmann
1676,Data Science,Data Analysis,4.5,Jeff Leek
1923,Data Science,Data Analysis,4.5,Roger D. Peng
1951,Data Science,Data Analysis,4.5,Jeff Leek
2038,Data Science,Data Analysis,4.5,Jeff Leek
2044,Data Science,Probability and Statistics,4.5,Brian Caffo
2300,Data Science,Machine Learning,4.5,Jeff Leek
2336,Physical Science and Engineering,Research Methods,4.5,Ravi Iyengar
2496,Data Science,Data Analysis,4.5,Jeff Leek
2515,Data Science,Data Analysis,4.5,Jeff Leek
2686,Data Science,Data Analysis,4.5,Roger D. Peng
2,Data Science,Data Analysis,4.6,Aije Egwaikhide
2,Data Science,Data Analysis,4.6,Svetlana Levitan
2,Data Science,Data Analysis,4.6,Romeo Kienzler
2,Data Science,Data Analysis,4.6,Joseph Santarcangelo
2,Data Science,Data Analysis,4.6,Azim Hirjani
2,Data Science,Data Analysis,4.6,Murtaza Haider
2,Data Science,Data Analysis,4.6,Rav Ahuja
2,Data Science,Data Analysis,4.6,Hima Vasudevan
8,Data Science,Machine Learning,4.6,Joseph Santarcangelo
8,Data Science,Machine Learning,4.6,Azim Hirjani
8,Data Science,Machine Learning,4.6,Saishruthi Swaminathan
8,Data Science,Machine Learning,4.6,Yan Luo
10,Information Technology,Security,4.6,IBM Security Learning Services
16,Information Technology,Data Management,4.6,Rav Ahuja
16,Information Technology,Data Management,4.6,Sam Prokopchuk
16,Information Technology,Data Management,4.6,Ramesh Sannareddy
16,Information Technology,Data Management,4.6,Hima Vasudevan
16,Information Technology,Data Management,4.6,Yan Luo
16,Information Technology,Data Management,4.6,Jeff Grossman
16,Information Technology,Data Management,4.6,Sabrina Spillner
17,Data Science,Machine Learning,4.6,Younes Bensouda Mourri
17,Data Science,Machine Learning,4.6,Łukasz Kaiser
17,Data Science,Machine Learning,4.6,Eddy Shyu
26,Data Science,Data Analysis,4.6,Eric Bradlow
26,Data Science,Data Analysis,4.6,Peter Fader
26,Data Science,Data Analysis,4.6,Raghu Iyengar
26,Data Science,Data Analysis,4.6,Ron Berman
26,Data Science,Data Analysis,4.6,Senthil Veeraraghavan
26,Data Science,Data Analysis,4.6,Sergei Savin
26,Data Science,Data Analysis,4.6,Noah Gans
26,Data Science,Data Analysis,4.6,Cade Massey
26,Data Science,Data Analysis,4.6,Martine Haas
26,Data Science,Data Analysis,4.6,Matthew Bidwell
26,Data Science,Data Analysis,4.6,Brian J Bushee
26,Data Science,Data Analysis,4.6,Christopher D. Ittner
26,Data Science,Data Analysis,4.6,Wharton Teaching Staff
48,Information Technology,Cloud Computing,4.6,Morgan Willis
48,Information Technology,Cloud Computing,4.6,Seph Robinson
48,Information Technology,Cloud Computing,4.6,Rudy Chetty
48,Information Technology,Cloud Computing,4.6,Hong Pham
48,Information Technology,Cloud Computing,4.6,Alex G.
48,Information Technology,Cloud Computing,4.6,Wes Gruver
48,Information Technology,Cloud Computing,4.6,Bobbie Atristain
48,Information Technology,Cloud Computing,4.6,Rick Hurst
48,Information Technology,Cloud Computing,4.6,Adam Becker
49,Data Science,Data Analysis,4.6,Jeff Leek
49,Data Science,Data Analysis,4.6,Roger D. Peng
49,Data Science,Data Analysis,4.6,Brian Caffo
57,Information Technology,Security,4.6,(ISC)² Education & Training
69,Computer Science,Algorithms,4.6,Neil Rhodes
69,Computer Science,Algorithms,4.6,Daniel M Kane
69,Computer Science,Algorithms,4.6,Michael Levin
69,Computer Science,Algorithms,4.6,Michael Levin
69,Computer Science,Algorithms,4.6,Pavel  Pevzner
69,Computer Science,Algorithms,4.6,Alexander S. Kulikov
73,Social Sciences,Governance and Society,4.6,Annemarie Zand Scholten
73,Social Sciences,Governance and Society,4.6,Gerben Moerman
73,Social Sciences,Governance and Society,4.6,Matthijs Rooduijn
73,Social Sciences,Governance and Society,4.6,Emiel van Loon
77,Data Science,Machine Learning,4.6,Google Cloud Training
78,Data Science,Machine Learning,4.6,David Dye
78,Data Science,Machine Learning,4.6,Samuel J. Cooper
78,Data Science,Machine Learning,4.6,A. Freddie Page
78,Data Science,Machine Learning,4.6,Marc Peter Deisenroth
84,Health,Healthcare Management,4.6,Richard Lambert
84,Health,Healthcare Management,4.6,Christopher D. Ittner
84,Health,Healthcare Management,4.6,Ezekiel J. Emanuel
84,Health,Healthcare Management,4.6,Guy David
84,Health,Healthcare Management,4.6,Michael Useem
84,Health,Healthcare Management,4.6,Peter Cappelli
84,Health,Healthcare Management,4.6,Christian Terwiesch
84,Health,Healthcare Management,4.6,Amol S. Navathe
84,Health,Healthcare Management,4.6,David A. Asch
84,Health,Healthcare Management,4.6,Roy Rosin
84,Health,Healthcare Management,4.6,Kevin Volpp
85,Data Science,Machine Learning,4.6,Antje Barth
85,Data Science,Machine Learning,4.6,Shelbee Eigenbrode
85,Data Science,Machine Learning,4.6,Sireesha Muppala
85,Data Science,Machine Learning,4.6,Chris Fregly
101,Computer Science,Software Development,4.6,Susan H. Rodger
101,Computer Science,Software Development,4.6,Robert Duvall
101,Computer Science,Software Development,4.6,Owen Astrachan
101,Computer Science,Software Development,4.6,Andrew D. Hilton
131,Computer Science,Software Development,4.6, Microsoft
154,Computer Science,Software Development,4.6,Owen Astrachan
154,Computer Science,Software Development,4.6,Robert Duvall
154,Computer Science,Software Development,4.6,Andrew D. Hilton
154,Computer Science,Software Development,4.6,Susan H. Rodger
154,Computer Science,Software Development,4.6,Mia Minnes
154,Computer Science,Software Development,4.6,Leo Porter
154,Computer Science,Software Development,4.6,Christine Alvarado
160,Data Science,Machine Learning,4.6,Daphne Koller
167,Arts and Humanities,Philosophy,4.6,Dr. Walter  Sinnott-Armstrong
167,Arts and Humanities,Philosophy,4.6,Dr. Ram  Neta
168,Computer Science,Software Development,4.6,Bina Ramamurthy
169,Computer Science,Software Development,4.6,Kenny Wong
175,Data Science,Machine Learning,4.6,Google Cloud Training
181,Computer Science,Software Development,4.6,Noel J. Bergman
181,Computer Science,Software Development,4.6,Evan Bergman
184,Computer Science,Computer Security and Networks,4.6,EC-Council
207,Physical Science and Engineering,Electrical Engineering,4.6,James Zweighaft
207,Physical Science and Engineering,Electrical Engineering,4.6,Jay Mendelson
214,Physical Science and Engineering,Electrical Engineering,4.6,Ken English
214,Physical Science and Engineering,Electrical Engineering,4.6,Rahul Rai
214,Physical Science and Engineering,Electrical Engineering,4.6,Sara Behdad
214,Physical Science and Engineering,Electrical Engineering,4.6,Shambhu Upadhyaya
214,Physical Science and Engineering,Electrical Engineering,4.6,Amy Moore
220,Computer Science,Software Development,4.6,Andrew D. Hilton
220,Computer Science,Software Development,4.6,Genevieve M. Lipp
220,Computer Science,Software Development,4.6,Anne Bracy
232,Data Science,Machine Learning,4.6, Microsoft
233,Computer Science,Computer Security and Networks,4.6,Jennifer Golbeck
233,Computer Science,Computer Security and Networks,4.6,Michael Hicks
233,Computer Science,Computer Security and Networks,4.6,Jonathan  Katz
233,Computer Science,Computer Security and Networks,4.6,Gang Qu
239,Data Science,Probability and Statistics,4.6,Brenda Gunderson
239,Data Science,Probability and Statistics,4.6,Brady T. West
239,Data Science,Probability and Statistics,4.6,Kerby Shedden
243,Health,Healthcare Management,4.6,Margaret Kilduff
247,Information Technology,Data Management,4.6,Rafiq Wayani
249,Computer Science,Software Development,4.6,Praveen Mittal
249,Computer Science,Software Development,4.6,Kevin Wendt
252,Computer Science,Design and Product,4.6,Jeongki Lim
272,Physical Science and Engineering,Electrical Engineering,4.6,Paolo Prandoni
272,Physical Science and Engineering,Electrical Engineering,4.6,Martin Vetterli
273,Data Science,Data Analysis,4.6,Brian Caffo
273,Data Science,Data Analysis,4.6,Roger D. Peng
273,Data Science,Data Analysis,4.6,Jeff Leek
281,Computer Science,Computer Security and Networks,4.6,Matthew Caesar
306,Computer Science,Software Development,4.6,"Dr. Tim ""Dr. T"" Chamillard"
318,Data Science,Data Analysis,4.6,Ronald Guymon
318,Data Science,Data Analysis,4.6,Linden Lu
337,Computer Science,Design and Product,4.6,Loren Terveen
337,Computer Science,Design and Product,4.6,Haiyi Zhu
337,Computer Science,Design and Product,4.6,Lana Yarosh
337,Computer Science,Design and Product,4.6,Dr. Brent Hecht
337,Computer Science,Design and Product,4.6,Joseph A Konstan
348,Computer Science,Software Development,4.6,Anh Le
348,Computer Science,Software Development,4.6,Elise Deitrick
348,Computer Science,Software Development,4.6,Kevin Noelsaint
356,Information Technology,Cloud Computing,4.6,Google Cloud Training
555,Physical Science and Engineering,Research Methods,4.6,Dr J. Simon Rofe
555,Physical Science and Engineering,Research Methods,4.6, SOAS
915,Personal Development,Personal Development,4.6,Mary Rockwood Lane
915,Personal Development,Personal Development,4.6, RN
1043,Health,Health Informatics,4.6,Hadi H. K. Kharrazi
1161,Data Science,Data Analysis,4.6,Laura K. Wiley
1414,Health,Healthcare Management,4.6,Williams S. Ettouati
1451,Health,Public Health,4.6,William Brieger
1592,Data Science,Data Analysis,4.6,Steven Salzberg
1683,Data Science,Data Analysis,4.6,Brian Caffo
1736,Health,Patient Care,4.6,Lisa H. Lubomski
1807,Data Science,Data Analysis,4.6,Roger D. Peng
1838,Data Science,Data Analysis,4.6,Martin Lindquist
1992,Health,Psychology,4.6,Frederick Conrad
2250,Health,Healthcare Management,4.6,Margaret Kilduff
2346,Data Science,Data Analysis,4.6,Jeff Leek
2522,Data Science,Data Analysis,4.6,Jeff Leek
2551,Data Science,Data Analysis,4.6,Suk S. Brar
2631,Health,Health Informatics,4.6,Susana Neves
2658,Data Science,Data Analysis,4.6,Brian Caffo
2706,Health,Nutrition,4.6,Maya Adam
2779,Data Science,Data Analysis,4.6,Roger D. Peng
2790,Health,Health Informatics,4.6,Karen Andes
1,Data Science,Data Analysis,4.7,Rav Ahuja
1,Data Science,Data Analysis,4.7,Alex Aklson
1,Data Science,Data Analysis,4.7,Aije Egwaikhide
1,Data Science,Data Analysis,4.7,Svetlana Levitan
1,Data Science,Data Analysis,4.7,Romeo Kienzler
1,Data Science,Data Analysis,4.7,Polong Lin
1,Data Science,Data Analysis,4.7,Hima Vasudevan
6,Data Science,Machine Learning,4.7,Rav Ahuja
6,Data Science,Machine Learning,4.7,Alex Aklson
6,Data Science,Machine Learning,4.7,Mark J Grover
6,Data Science,Machine Learning,4.7,Ray Lopez
9,Information Technology,Data Management,4.7,Rav Ahuja
9,Information Technology,Data Management,4.7,Priya Kapoor
9,Information Technology,Data Management,4.7,Joseph Santarcangelo
9,Information Technology,Data Management,4.7,Ramesh Sannareddy
9,Information Technology,Data Management,4.7,Sandip Saha Joy
9,Information Technology,Data Management,4.7,Lin Joyner
9,Information Technology,Data Management,4.7,Rose Malcolm
9,Information Technology,Data Management,4.7,Hima Vasudevan
11,Computer Science,Software Development,4.7,Rav Ahuja
11,Computer Science,Software Development,4.7,Lin Joyner
11,Computer Science,Software Development,4.7,Bethany Hudnutt
11,Computer Science,Software Development,4.7,Sam Prokopchuk
11,Computer Science,Software Development,4.7,Ramesh Sannareddy
11,Computer Science,Software Development,4.7,Upkar Lidder
11,Computer Science,Software Development,4.7,Joseph Santarcangelo
22,Data Science,Data Analysis,4.7,Rav Ahuja
22,Data Science,Data Analysis,4.7,Antonio Cangiano
24,Data Science,Machine Learning,4.7,Andrew Ng
24,Data Science,Machine Learning,4.7,Cristian Bartolomé Arámburu
24,Data Science,Machine Learning,4.7,Robert Crowe
24,Data Science,Machine Learning,4.7,Laurence Moroney
33,Arts and Humanities,Music and Art,4.7,Michael Worthington
33,Arts and Humanities,Music and Art,4.7,Anther Kiley
33,Arts and Humanities,Music and Art,4.7,Gail Swanlund
33,Arts and Humanities,Music and Art,4.7,Louise Sandhaus
33,Arts and Humanities,Music and Art,4.7,Lorraine Wild
43,Data Science,Machine Learning,4.7,Jon Reifschneider
46,Data Science,Data Analysis,4.7,Joseph Santarcangelo
46,Data Science,Data Analysis,4.7,Svitlana (Lana) Kramar
46,Data Science,Data Analysis,4.7,Mark J Grover
46,Data Science,Data Analysis,4.7,Miguel Maldonado
46,Data Science,Data Analysis,4.7,Yan Luo
46,Data Science,Data Analysis,4.7,Xintong Li
50,Computer Science,Software Development,4.7,Paul Resnick
50,Computer Science,Software Development,4.7,Steve Oney
50,Computer Science,Software Development,4.7,Christopher Brooks
52,Computer Science,Algorithms,4.7,Wade Fagen-Ulmschneider
54,Computer Science,Software Development,4.7,Morgan Willis
54,Computer Science,Software Development,4.7,Seph Robinson
54,Computer Science,Software Development,4.7,Rafael Lopes
54,Computer Science,Software Development,4.7,Russell Sayers
54,Computer Science,Software Development,4.7,Alana Layton
55,Data Science,Machine Learning,4.7,Sharon Zhou
55,Data Science,Machine Learning,4.7,Eda Zhou
55,Data Science,Machine Learning,4.7,Eric Zelikman
61,Personal Development,Personal Development,4.7,Richard Shell
61,Personal Development,Personal Development,4.7,Maurice Schweitzer
61,Personal Development,Personal Development,4.7,Stewart D.  Friedman
61,Personal Development,Personal Development,4.7,Cade Massey
65,Arts and Humanities,Music and Art,4.7,Michael Worthington
65,Arts and Humanities,Music and Art,4.7,Roman Jaster
68,Arts and Humanities,Music and Art,4.7,Brando Skyhorse
68,Arts and Humanities,Music and Art,4.7,Amy Bloom
68,Arts and Humanities,Music and Art,4.7,Amity Gaige
68,Arts and Humanities,Music and Art,4.7,Salvatore Scibona
70,Computer Science,Design and Product,4.7,Kenny Wong
80,Computer Science,Design and Product,4.7,Alex Cowan
88,Information Technology,Cloud Computing,4.7,Google Cloud Training
89,Information Technology,Cloud Computing,4.7,Google Cloud Training
93,Arts and Humanities,Music and Art,4.7,Pat Pattison
93,Arts and Humanities,Music and Art,4.7,Stephen Webber
93,Arts and Humanities,Music and Art,4.7,Chrissy Tignor
93,Arts and Humanities,Music and Art,4.7,Leah Waldo
104,Information Technology,Cloud Computing,4.7,Google Cloud Training
105,Information Technology,Security,4.7,Google Cloud Training
108,Computer Science,Software Development,4.7,Google Cloud Training
113,Computer Science,Computer Security and Networks,4.7,Dr. Edward G. Amoroso
117,Data Science,Machine Learning,4.7,Pranav Rajpurkar
117,Data Science,Machine Learning,4.7,Bora Uyumazturk
117,Data Science,Machine Learning,4.7,Amirhossein Kiani
117,Data Science,Machine Learning,4.7,Eddy Shyu
127,Health,Healthcare Management,4.7,Williams S. Ettouati
127,Health,Healthcare Management,4.7,Joseph D. Ma
135,Data Science,Data Analysis,4.7,Mine Çetinkaya-Rundel
137,Data Science,Probability and Statistics,4.7,Herbert Lee
137,Data Science,Probability and Statistics,4.7,Matthew Heiner
137,Data Science,Probability and Statistics,4.7,Abel Rodriguez
137,Data Science,Probability and Statistics,4.7,Raquel Prado
137,Data Science,Probability and Statistics,4.7,Jizhou Kang
138,Computer Science,Algorithms,4.7,Sriram Sankaranarayanan
143,Arts and Humanities,Music and Art,4.7,Fran Krause
143,Arts and Humanities,Music and Art,4.7,Dariush Derakhshani
143,Arts and Humanities,Music and Art,4.7,Théotime Vaillant
144,Data Science,Data Analysis,4.7,Arnold Bakker
144,Data Science,Data Analysis,4.7,Martin Lindquist
144,Data Science,Data Analysis,4.7,Tor Wager
144,Data Science,Data Analysis,4.7,Dr. Elizabeth Sweeney
144,Data Science,Data Analysis,4.7,Ciprian M. Crainiceanu
144,Data Science,Data Analysis,4.7,John Muschelli III
149,Data Science,Probability and Statistics,4.7,Sharad Borle
150,Personal Development,Personal Development,4.7,Skills Network
156,Information Technology,Data Management,4.7,Di Wu
156,Information Technology,Data Management,4.7,Alan Paradise
157,Computer Science,Mobile and Web Development,4.7,Charles Russell Severance
163,Health,Public Health,4.7,Alex Bottle
163,Health,Public Health,4.7,Victoria Cornelius
171,Computer Science,Software Development,4.7,Martin Odersky
171,Computer Science,Software Development,4.7,Prof. Viktor Kuncak
171,Computer Science,Software Development,4.7,Dr. Aleksandar Prokopec
171,Computer Science,Software Development,4.7,Prof. Heather Miller
171,Computer Science,Software Development,4.7,Julien Richard-Foy
172,Data Science,Data Analysis,4.7, Microsoft
202,Data Science,Machine Learning,4.7,Emily Fox
202,Data Science,Machine Learning,4.7,Carlos Guestrin
205,Computer Science,Software Development,4.7,"Dr. Tim ""Dr. T"" Chamillard"
206,Computer Science,Algorithms,4.7,Nicola Gatti
206,Computer Science,Algorithms,4.7,Viola Schiaffonati
206,Computer Science,Algorithms,4.7,Annamaria Italiano
206,Computer Science,Algorithms,4.7,Manuel Roveri
206,Computer Science,Algorithms,4.7,Marcello Restelli
209,Computer Science,Design and Product,4.7,Charlie Nuttelman
210,Computer Science,Software Development,4.7,Rémi SHARROCK
210,Computer Science,Software Development,4.7,Petra Bonfert-Taylor
211,Computer Science,Computer Security and Networks,4.7,Don Tapscott
211,Computer Science,Computer Security and Networks,4.7,Alex Tapscott
215,Health,Public Health,4.7,Aruna Chandran
215,Health,Public Health,4.7,Keri Althoff
215,Health,Public Health,4.7,Emily Gurley
215,Health,Public Health,4.7,Stefan Baral
215,Health,Public Health,4.7,Justin Lessler
228,Physical Science and Engineering,Electrical Engineering,4.7,Ian Harris
